"FileNumber","CommitteeType","Committee","CandidateName","ExpenditureCode","Name","Address","City","State","Zip","Occupation","OfficeSought","ExpenditureType","Description","Purpose","Amount","Expenditure_Date","Amended"
"5819","Political Action","NEA Fund for Children and Public Education Non-Federal Itemized Account","","Contributions","NH Senate Democratic Caucus","43 Centre Street","Concord","NH","03301","","","Direct - Contributions","","","25000.0000","2016-10-18 00:00:00","0"
"5819","Political Action","NEA Fund for Children and Public Education Non-Federal Itemized Account","","Contributions","PA House Democratic Campaign Committee","PO Box 555","Harrisburg","PA","17108","","","Direct - Contributions","","","25000.0000","2016-10-26 00:00:00","0"
"5822","Political Action","Community Health Network PAC","","Unitemized","","","","","","","","Unitemized - Unitemized","","","898.0000","2016-11-06 00:00:00","0"
"5834","Political Action","Northeast GOP PAC","","Operations","Joey Fox Consulting LLC","47 S. Pennsylvania Street","Indianapolis","IN","46204","","","Direct - Operations","","Consultant","231.4900","2016-10-31 00:00:00","0"
"5834","Political Action","Northeast GOP PAC","","Operations","Joey Fox Consulting LLC","47 S. Pennsylvania Street","Indianapolis","IN","46204","","","Direct - Operations","","Consultant","1112.4200","2016-11-28 00:00:00","0"
"5834","Political Action","Northeast GOP PAC","","Unitemized","","","","","","","","Unitemized - Unitemized","","","93.5900","2016-11-28 00:00:00","0"
"5841","Regular Party","Benton County Republican Central Committee","","Advertising","Gena Cox","6608 S 600 E","Oxford","IN","47971","","","Direct - Advertising","","Republican Postcards","423.2000","2016-10-20 00:00:00","0"
"5841","Regular Party","Benton County Republican Central Committee","","Advertising","Hoosier Media Group Benton Review","PO Box 275","Fowler","IN","47944","","","Direct - Advertising","","Republican Ad","704.0000","2016-10-28 00:00:00","0"
"5841","Regular Party","Benton County Republican Central Committee","","Contributions","Cindy Gretencord","1007 E 7thSt","Fowler","IN","47944","","Town Clerk-Treasurer","Direct - Contributions","","Campaign Supplies","200.0000","2016-10-27 00:00:00","0"
"5841","Regular Party","Benton County Republican Central Committee","","Operations","Benton County Country Club","602 W 4th St","Fowler","IN","47944","","","Direct - Operations","","Appreciation Dinner","166.6600","2016-11-29 00:00:00","0"
"5841","Regular Party","Benton County Republican Central Committee","","Operations","Benton County Country Club","602 W 4th St","Fowler","IN","47944","","","Direct - Operations","","Election Night Appetizers","206.5000","2016-11-29 00:00:00","0"
"5841","Regular Party","Benton County Republican Central Committee","","Operations","Hanne Cox","1786 N 300 E","Fowler","IN","47944","","","Direct - Operations","","Postage","762.4800","2016-11-01 00:00:00","0"
"5841","Regular Party","Benton County Republican Central Committee","","Unitemized","","","","","","","","Unitemized - Unitemized","","","85.6000","2016-11-06 00:00:00","0"
"5856","Political Action","Warren Township GOP Club","","Operations","Morningstar Golf Club","271 S Mitthoeffer Rd","Indianapolis","IN","46229","","","Direct - Operations","","Township Club Christmas party. ","420.0000","2016-12-19 00:00:00","0"
"5856","Political Action","Warren Township GOP Club","","Unitemized","","","","","","","","Unitemized - Unitemized","","Funeral flowers office supplies pizza for club meetings toys for tots donations. Christmas Party supplies. ","368.7100","2016-12-30 00:00:00","0"
"5865","Political Action","Democracy for Monroe County Political Action Committee","","Contributions","Committee to Elect James Huffman","","Bloomington","IN","","","Monroe County Deputy Treasurer","Direct - Contributions","","","500.0000","2016-04-18 00:00:00","0"
"5865","Political Action","Democracy for Monroe County Political Action Committee","","Contributions","Fawcett for Judge","520 S. Walnut St, #758","Bloomington","IN","47402","","Monroe County Circuit Court Judge","Direct - Contributions","","","500.0000","2016-04-18 00:00:00","0"
"5865","Political Action","Democracy for Monroe County Political Action Committee","","Unitemized","","","","","","","","Unitemized - Unitemized","","","100.0000","2016-12-01 00:00:00","0"
"5865","Political Action","Democracy for Monroe County Political Action Committee","","Unitemized","","","","","","","","Unitemized - Unitemized","","","148.8500","2016-10-01 00:00:00","0"
"5868","Candidate","Friends of Doug Eckerty","Gene Douglas Eckerty","Contributions","Ball State College Republicans","","Muncie","IN","47306","","","Direct - Contributions","","","500.0000","2016-12-16 00:00:00","0"
"5868","Candidate","Friends of Doug Eckerty","Gene Douglas Eckerty","Contributions","Carbonneau for Senate","P. O. Box 30","Valparaiso","IN","46384","","Indiana Senate 5","Direct - Contributions","","","5000.0000","2016-09-13 00:00:00","0"
"5868","Candidate","Friends of Doug Eckerty","Gene Douglas Eckerty","Contributions","Committee to Elect Pete Miller","P. O. Box 9","Brownsburg","IN","46112","","Indiana Senate 24","Direct - Contributions","","","1000.0000","2016-04-05 00:00:00","0"
"5868","Candidate","Friends of Doug Eckerty","Gene Douglas Eckerty","Contributions","Committee to Elect Scott Alexander","1600 W. Riggin Rd.","Muncie","IN","47303","","Delaware County Council","Direct - Contributions","","Campaign Contribution","200.0000","2016-03-26 00:00:00","0"
"5868","Candidate","Friends of Doug Eckerty","Gene Douglas Eckerty","Contributions","Delaware County Republican Women's Club","720 E. Franklin St.","Albany","IN","47320","","","Direct - Contributions","","","200.0000","2016-04-05 00:00:00","0"
"5868","Candidate","Friends of Doug Eckerty","Gene Douglas Eckerty","Contributions","Jim Mochal for Commissioiner","3600 Vienna Woods Dr.","Muncie","IN","47304","","Delaware County Commissioner","Direct - Contributions","","","200.0000","2016-04-24 00:00:00","0"
"5868","Candidate","Friends of Doug Eckerty","Gene Douglas Eckerty","Contributions","Madison County Lincoln Club","P. O. Box 726","Anderson","IN","46015","","","Direct - Contributions","","","400.0000","2016-02-09 00:00:00","0"
"5868","Candidate","Friends of Doug Eckerty","Gene Douglas Eckerty","Contributions","McCormick for Superintendent","303 N. Alabama St., Suite 390","Indianapolis","IN","46204","","Superintendent of Public Instruction","Direct - Contributions","","","2700.0000","2016-08-23 00:00:00","0"
"5868","Candidate","Friends of Doug Eckerty","Gene Douglas Eckerty","Fundraising","Capital Grill","40 W. Washington St.","Indianapolis","IN","46204","","","Direct - Fundraising","","","284.7700","2016-09-13 00:00:00","0"
"5868","Candidate","Friends of Doug Eckerty","Gene Douglas Eckerty","Operations","First Merchants Bank, NA","200 E. Jackson St.","Muncie","IN","47305","","","Direct - Operations","","Monthly Bank Service Fee","36.0000","2016-12-30 00:00:00","0"
"5888","Candidate","Friends of Ron Bacon","Ronald A. Bacon","Advertising","Princeton Daily Clarion","100 N. Gibson St.","Princeton","IN","47670","","","Direct - Advertising","","","49.0000","2016-12-05 00:00:00","0"
"5888","Candidate","Friends of Ron Bacon","Ronald A. Bacon","Advertising","Princeton Daily Clarion","100 N. Gibson St.","Princeton","IN","47670","","","Direct - Advertising","","Letters from Santa","79.0000","2016-12-31 00:00:00","0"
"5888","Candidate","Friends of Ron Bacon","Ronald A. Bacon","Contributions","Eric Holcomb for Indiana","101 W. Ohio St Ste 1180","Indianapolis","IN","46204","","","Direct - Contributions","","Campaign Contribution","200.0000","2016-10-21 00:00:00","0"
"5888","Candidate","Friends of Ron Bacon","Ronald A. Bacon","Contributions","House Republican Campaign Committee","47 S. Meridian Street, 2nd Floor","Indianapolis","IN","46204","","","Direct - Contributions","","HRCC Donation","4000.0000","2016-10-18 00:00:00","0"
"5888","Candidate","Friends of Ron Bacon","Ronald A. Bacon","Fundraising","Mar-Kel Quick Print","4111 Merchant Drive","Newburgh","IN","47630","","","Direct - Fundraising","","Letter, envelopes & shipping","1173.4200","2016-11-30 00:00:00","0"
"5888","Candidate","Friends of Ron Bacon","Ronald A. Bacon","Operations","City of Evansville","","Evansville","IN","","","","Direct - Operations","","Parking","15.0000","2016-12-12 00:00:00","0"
"5888","Candidate","Friends of Ron Bacon","Ronald A. Bacon","Operations","Spencer County Republicans","PO Box 166","Rockport","IN","47635","","","Direct - Operations","","postcards & mailing","992.1800","2016-12-13 00:00:00","0"
"5888","Candidate","Friends of Ron Bacon","Ronald A. Bacon","Operations","United States Postal Service","214 W. Locust St.","Boonville","IN","47601","","","Direct - Operations","","Postage","47.0000","2016-12-23 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Advertising","Bethel AME Church","200 W Park Place","Jeffersonville","IN","47130","","","Direct - Advertising","","","200.0000","2016-02-19 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Advertising","Clark County Republcians","PO Box 952","Jeffersonville","IN","47130","","","Direct - Advertising","","","220.0000","2016-03-22 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Advertising","Clark County Republcians","PO Box 952","Jeffersonville","IN","47130","","","Direct - Advertising","","","240.0000","2016-11-12 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Advertising","Erin Houchin for Congress","PO Box 234","Salem","IN","47167","","","Direct - Advertising","","","250.0000","2016-04-09 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Advertising","Floyd Central High School","6575 Old Vincennes Rd.","Floyds Knobs","IN","47119","","","Direct - Advertising","","","300.0000","2016-01-28 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Advertising","FLOYD COUNTY GOP","119 GRANTLINE CENTER","NEW ALBANY","IN","47150","","","Direct - Advertising","","","400.0000","2016-04-11 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Advertising","Kiwanis of New Albany","C/O Colleen Endres","Sellersburg","IN","47172","","","Direct - Advertising","","","150.0000","2016-09-19 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Advertising","PCS Awards","","","IN","","","","Direct - Advertising","","","250.0000","2016-08-25 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Advertising","Purdue Glee Club","Ralph & Bettye Hall","Lafayette","IN","47906","","","Direct - Advertising","","","150.0000","2016-03-21 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Advertising","Salvation Army","Green Valley Road","New Albany","IN","47150","","","Direct - Advertising","","","250.0000","2016-01-17 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Advertising","WNAS Radio TV, New Albany High School","1020 Vincennes St.","New Albany","IN","47150","","","Direct - Advertising","","","200.0000","2016-08-25 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Contributions","American Cancer Society","","","IN","","","","Direct - Contributions","","","260.0000","2016-02-19 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Contributions","Connie Sellers","3011 Bishop Road","Jeffersonville","IN","47130","","","Direct - Contributions","","","200.0000","2016-07-27 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Contributions","Crusade for Children","","","IN","","","","Direct - Contributions","","","125.0000","2016-04-27 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Contributions","Ed Charbonnou for State Senate","","","IN","","","","Direct - Contributions","","","150.0000","2016-11-01 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Contributions","Luke Kenley State Senator","","","IN","","","","Direct - Contributions","","","150.0000","2016-11-01 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Contributions","Miles for Merry Miracles","4454 Erin Drive","Floyds Knobs","IN","47119","","","Direct - Contributions","","","250.0000","2016-11-29 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Contributions","Pete Miller Committee to Elect","","","IN","","","","Direct - Contributions","","","250.0000","2016-03-14 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Contributions","Schllenberger for Commissioner","8301 Pekin Road","Greenville","IN","47124","","","Direct - Contributions","","","200.0000","2016-10-10 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Contributions","Senate Majority Caucus","47 S. Meridian St.","Indianapolis","IN","46204","","","Direct - Contributions","","","5000.0000","2016-09-22 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Contributions","Wathen for County Council","","New Albany","IN","47150","","","Direct - Contributions","","","150.0000","2016-10-06 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Fundraising","Adriennes Bakery","West Court Ave","Jeffersonville","IN","47130","","","Direct - Fundraising","","","453.5900","2016-09-22 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Fundraising","Capital Grille","40 W. Washington St.","Indianapolis","IN","46204","","","Direct - Fundraising","","","239.3000","2016-06-23 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Fundraising","Ronald Grooms","3104 Autumn Green Way","Jeffersonville","IN","47130","","","Direct - Fundraising","","Reimburse for Capital Grille from November, 2015","374.2800","2016-03-14 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Operations","Columbia Club","121 Monument Circle","Indianapolis","IN","46204","","","Direct - Operations","","","136.3500","2016-10-10 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Operations","Columbia Club","121 Monument Circle","Indianapolis","IN","46204","","","Direct - Operations","","","268.0000","2016-09-17 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Operations","Lukens Company","2800 Shirlington Rd.","Arlington","VA","22206","","","Direct - Operations","","Web maintenance","300.0000","2016-01-17 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Operations","Small Fry Accounting LLC","710 Acorn Lane","Jeffersonville","IN","47130-5602","","","Direct - Operations","","Annual Report","227.5000","2016-02-04 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Operations","Super Self Storage","4701 Hamburg Pike","Jeffersonville","IN","47130","","","Direct - Operations","","Storage of Signs/11 months
","605.0000","2016-11-30 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Operations","Theresa Thompson","336 Erni Ave.","New Albany","IN","47150","","","Direct - Operations","","Clerical","150.0000","2016-01-03 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Operations","Theresa Thompson","336 Erni Ave.","New Albany","IN","47150","","","Direct - Operations","","clerical","150.0000","2016-03-06 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Unitemized","","","","","","","","Unitemized - Unitemized","","","35.0000","2016-10-31 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Unitemized","","","","","","","","Unitemized - Unitemized","","","730.0000","2016-12-31 00:00:00","0"
"5892","Candidate","Grooms for State Senate","Ronald Thomas Grooms","Unitemized","","","","","","","","Unitemized - Unitemized","","checks printed","91.5000","2016-08-02 00:00:00","0"
"5897","Candidate","KyleHupfer.com","Kyle Jason Hupfer","Operations","Community Storage","3510 MLK Blvd","Anderson","IN","46013","","","Direct - Operations","","","562.0000","2016-11-07 00:00:00","0"
"5900","Political Action","Howard County Home Builders Assoc. PAC","","Missing","IBA-ABBI","101 W. Ohio, Ste 710","Indianapolis","IN","46204","","","Direct - Missing","","","1360.0000","2016-10-20 00:00:00","0"
"5900","Political Action","Howard County Home Builders Assoc. PAC","","Missing","Mike Karickhoff","","Kokomo","IN","46901","","","Direct - Missing","","","500.0000","2016-12-10 00:00:00","0"
"5901","Political Action","The Chamber of Commerce of St. Joseph County PAC","","Contributions","Friends of Deb Fleming","PO Box 364","Mishawaka","IN","46546","","County Commissioner","Direct - Contributions","","2016 endorsement ","500.0000","2016-10-31 00:00:00","0"
"5901","Political Action","The Chamber of Commerce of St. Joseph County PAC","","Contributions","John Anella for School Board Committee","124 S. Jacob St.","South Bend","IN","46617","","School Board","Direct - Contributions","","2016 Endorsement","500.0000","2016-10-31 00:00:00","0"
"5901","Political Action","The Chamber of Commerce of St. Joseph County PAC","","Contributions","Maritza Robles for School Board Committee","17638 Woodthrush Lane","South Bend","IN","46635","","School Board","Direct - Contributions","","2016 endorsement","500.0000","2016-10-31 00:00:00","0"
"5901","Political Action","The Chamber of Commerce of St. Joseph County PAC","","Contributions","Scott Siler for School Board Committee","21679 Johnstone Ct.","South Bend","IN","46628","","School Board","Direct - Contributions","","","500.0000","2016-10-31 00:00:00","0"
"5906","Candidate","Wendy McNamara for State Representative","Wendy Marie McNamara","Advertising","Jacobs Village, Inc.","P.O. Box 6368","Evansville","IN","47719","Other","","Direct - Advertising","","Advertising - Event Sponsorship","450.0000","2016-10-31 00:00:00","0"
"5906","Candidate","Wendy McNamara for State Representative","Wendy Marie McNamara","Contributions","Logan's Promise","1700 Rollett Lane","Evansville","IN","47712","Other","","Direct - Contributions","","Contribution to Safe Ride Program","100.0000","2016-12-23 00:00:00","0"
"5906","Candidate","Wendy McNamara for State Representative","Wendy Marie McNamara","Contributions","Posey County Republican Party","437 Washington Ave.","Mt. Vernon","IN","47620","Other","","Direct - Contributions","","Contribution","1000.0000","2016-11-11 00:00:00","0"
"5906","Candidate","Wendy McNamara for State Representative","Wendy Marie McNamara","Operations","Wendy McNamara","822 Twany Drive","Evansville","IN","47712","Teacher/Education","","Direct - Operations","","Reimbursement for Campaign Supplies","295.1100","2016-11-16 00:00:00","0"
"5906","Candidate","Wendy McNamara for State Representative","Wendy Marie McNamara","Operations","Wendy McNamara","822 Twany Drive","Evansville","IN","47712","Teacher/Education","","Direct - Operations","","Reimbursement for postage and campaign supplies.","119.0400","2016-12-16 00:00:00","0"
"5906","Candidate","Wendy McNamara for State Representative","Wendy Marie McNamara","Unitemized","","","","","","","","Unitemized - Unitemized","","","80.0000","2016-12-31 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","ABC of Indiana/Kentucky","5001 N. Shadeland Ave.","Indianapolis","IN","46226","","","Direct - Contributions","","","150.0000","2016-09-21 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Casey Cox","8318 Grand Forest Dr","Fort Wayne","IN","46815","","","Direct - Contributions","","","2500.0000","2016-01-25 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Curtis Hill for Indiana","PO Box 7","Elkhart","IN","46515","","","Direct - Contributions","","","750.0000","2016-08-19 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Friends of Sean Selby","5010 Davis Lent Dr, Suite 2","Evansville","IN","47715","","","Direct - Contributions","","","300.0000","2016-09-14 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Gladieux for Sheriff","8927 Hessen Cassel Rd","Fort Wayne","IN","46816","","","Direct - Contributions","","","200.0000","2016-07-28 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Holcomb for Govenor","101 W Ohio St #1180","Indianapolis","IN","46204","","Govenor","Direct - Contributions","","","2500.0000","2016-09-29 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","IN Group","Post Office Box 383","Noblesville","IN","46061","","","Direct - Contributions","","","150.0000","2016-01-19 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","IN Group","Post Office Box 383","Noblesville","IN","46061","","","Direct - Contributions","","","335.0000","2016-01-04 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Jason Arp for City Council","1 E Main St #290","Fort Wayne","IN","46802","","","Direct - Contributions","","","1000.0000","2016-12-21 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Kline for County Council","2049 Riverside Dr","Huntington","IN","46750","","","Direct - Contributions","","","300.0000","2016-04-25 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Morrison for State Representative","PO Box 583 ","Seelyville","IN","47878","","State Rep","Direct - Contributions","","","250.0000","2016-08-09 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Senate Majority Campaign Committee","47 S Meridian Street, 2nd Floor","Indianapolis","IN","46204","","","Direct - Contributions","","","5000.0000","2016-08-30 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Troy Center","220 W Van Buren St, Suite 202","Columbia City","IN","46725","","","Direct - Contributions","","","250.0000","2016-08-25 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Whitley County 4 H","680 W Squawbuck Rd","Columbia City","IN","46725","","","Direct - Contributions","","","100.0000","2016-07-25 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Whitley County Community Foundation","400 N Whitley St","Columbia City","IN","46725","","","Direct - Contributions","","","250.0000","2016-12-31 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Whitley County GOP","PO Box 861","Columbia City","IN","46735","","","Direct - Contributions","","","557.8200","2016-12-31 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Contributions","Whitley County GOP","PO Box 861","Columbia City","IN","46735","","","Direct - Contributions","","Whitley Republican Womens Club","500.0000","2016-12-28 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Fundraising","Whitley County Chamber of Commerce","518 Garland Avenue, Suite A","Columbia City","IN","46725","","","Direct - Fundraising","","Sponsorship","125.0000","2016-08-25 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Missing","Friends of Chad Banks","3393 W Old Lake Road","Columbia City","IN","46725","","","Direct - Missing","","","1750.0000","2016-12-16 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Missing","Friends of Chad Banks","3393 W Old Lake Road","Columbia City","IN","46725","","County Council","Direct - Missing","","","2500.0000","2016-04-25 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Missing","Friends of Chad Banks","3393 W Old Lake Road","Columbia City","IN","46725","","County Council","Direct - Missing","","","5000.0000","2016-03-02 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Missing","Huntington GOP","1327 Poplar Street","Huntington","IN","46750","","","Direct - Missing","","","100.0000","2016-02-17 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Missing","Indiana Leadership Forum","PO Box 3021","Indianapolis","IN","46206","","","Direct - Missing","","","750.0000","2016-12-21 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Missing","Jehl for City Council","1608 Old Lantern Trail","Fort Wayne","IN","46845","","City Council","Direct - Missing","","","10000.0000","2016-05-13 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Missing","Laurell Hodges","5489 W ST Road 14","South Whitley","IN","46787","","County Treasurer","Direct - Missing","","","300.0000","2016-02-18 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Missing","Pence for Indiana","PO Box 902","Indianapolis","IN","46206","","","Direct - Missing","","Pence for Indiana","250.0000","2016-04-21 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Missing","Peters for Commissioner","9934 Stowaway Cv","Fort Wayne","IN","46835","","County Commissioner","Direct - Missing","","","200.0000","2016-02-08 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Missing","Potch Wheeler Scholarship","7055 N 350 W","Columbia City","IN","46725","","","Direct - Missing","","Potch Wheeler Scholarship","350.0000","2016-10-12 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Missing","Senate Memorial Fund","200 W Washington","Indianapolis","IN","46204","","","Direct - Missing","","","100.0000","2016-01-25 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Missing","Whitley County GOP","PO Box 861","Columbia City","IN","46735","","","Direct - Missing","","","720.0000","2016-10-26 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Operations","Paula Reimers","5734 N Center Street","Columbia City","IN","46725","","","Direct - Operations","","",".0300","2016-12-31 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Operations","Paula Reimers","5734 N Center Street","Columbia City","IN","46725","","","Direct - Operations","","","250.0000","2016-03-28 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Operations","Paula Reimers","5734 N Center Street","Columbia City","IN","46725","","","Direct - Operations","","","750.0000","2016-12-31 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Unitemized","","","","","","","","Unitemized - Unitemized","","","50.0000","2016-03-22 00:00:00","0"
"5910","Candidate","Friends of Jim Banks","James Edward Banks","Unitemized","","","","","","","","Unitemized - Unitemized","","Flag Reimbursement","31.7800","2016-11-15 00:00:00","0"
"5913","Candidate","Friends For Mike Speedy","Michael Ray Speedy","Advertising","Franklin Township Informer","8822 Southeastern Ave","Indianapolis","IN","46239","","","Direct - Advertising","","","54.0000","2016-12-06 00:00:00","0"
"5913","Candidate","Friends For Mike Speedy","Michael Ray Speedy","Advertising","Provim","PO Box 68200","Indianapolis","IN","46268","","","Direct - Advertising","","","199.0000","2016-10-19 00:00:00","0"
"5913","Candidate","Friends For Mike Speedy","Michael Ray Speedy","Contributions","Friends for Doug Wood","5021 Oak Farm Drive","Indianapolis","IN","46237","","City County Council District 24","Direct - Contributions","","","150.0000","2016-12-05 00:00:00","0"
"5913","Candidate","Friends For Mike Speedy","Michael Ray Speedy","Contributions","IN House Rep Campaign Com","101 W. Ohio St. Suite 2200","Indianapolis","IN","46204","","","Direct - Contributions","","","11250.0000","2016-11-02 00:00:00","0"
"5913","Candidate","Friends For Mike Speedy","Michael Ray Speedy","Loan Payment","Michael Speedy","6511 Mossy Rock Lane","Indianapolis","IN","46237","","","Debt Payment - Loan Payment","","","5000.0000","2016-12-09 00:00:00","0"
"5913","Candidate","Friends For Mike Speedy","Michael Ray Speedy","Missing","Mike Speedy","6511 Mossy Rock Lane","Indianapolis","IN","46237","","Indiana House of Representative District 94","Payment of Debt - Missing","","","5000.0000","2016-12-09 00:00:00","0"
"5914","Candidate","Friends of Jim Lucas","James Thomas Lucas","Advertising","The Tribune","100 St. Louis Ave","Seymour","IN","47274","","","Direct - Advertising","","Newspaper Ad","450.0000","2016-11-04 00:00:00","0"
"5914","Candidate","Friends of Jim Lucas","James Thomas Lucas","Contributions","House Republican Campaign Committee","47 South Meridian Street, 2nd Floor","Indianapolis","IN","46204","","","Direct - Contributions","","","6500.0000","2016-10-21 00:00:00","0"
"5914","Candidate","Friends of Jim Lucas","James Thomas Lucas","Operations","US Postal Service","","Seymour","IN","47274","","","Direct - Operations","","Annual Fee for PO Box","140.0000","2016-11-10 00:00:00","0"
"5917","Candidate","Committee to Elect Shane Gibson","Shane Lee Gison","Missing","John Gregg for Governor","PO Box 44224","Indianapolis","IN","","","","Direct - Missing","","","1500.0000","2016-10-28 00:00:00","0"
"5922","Political Action","Hoosiers for Accountable Local Officials","","Contributions","House Republican Campaign Committee","101 West Ohio Street, Suite 2200","Indianapolis","IN","46204","","","Direct - Contributions","","","500.0000","2016-12-08 00:00:00","0"
"5922","Political Action","Hoosiers for Accountable Local Officials","","Contributions","Senate Majority Campaign Committee","PO Box 2182","Indianapolis","IN","46206","","","Direct - Contributions","","","500.0000","2016-11-29 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Advertising","House Republican Campaign Committee","P.O. Box 44054","Indianapolis","IN","46244","","","Direct - Advertising","","Chaser cards","505.5800","2016-11-04 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Advertising","Kokomo Herald","207 North Buckeye","Kokomo","IN","46901","","","Direct - Advertising","","Thank you ad. ","300.0000","2016-11-24 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Advertising","Kokomo Perspective, Inc.","209 N. Main St.","Kokomo","IN","46901","","","Direct - Advertising","","Adverstising","690.0000","2016-12-31 00:00:00","0"
